,Zip,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
63,27699,35.7977,-78.6253,Burial Beer Co.,35.77524083034889,-78.63224699616292,Brewery
64,27699,35.7977,-78.6253,Brewery Bhavana,35.777424987669576,-78.636864724695,Brewery
65,27699,35.7977,-78.6253,Nickelpoint Brewing,35.80450237884223,-78.63352663436109,Brewery
66,27699,35.7977,-78.6253,Clouds Brewing,35.78254621781403,-78.64569516179961,Brewery
67,27699,35.7977,-78.6253,Neuse River Brewing Company,35.80407876080265,-78.63268288537627,Brewery
68,27699,35.7977,-78.6253,Trophy Brewing & Pizza,35.779777579878534,-78.65346305620984,Brewery
69,27699,35.7977,-78.6253,Crank Arm Brewing Company,35.775585,-78.64385,Brewery
70,27699,35.7977,-78.6253,Sub Noir Brewing Co.,35.80899399291014,-78.62306702863765,Brewery
71,27699,35.7977,-78.6253,Tobacco Road Sports Cafe & Brewery,35.78269766221425,-78.64663279807048,Brewery
72,27699,35.7977,-78.6253,Wye Hill Kitchen & Brewing,35.778454,-78.64902,Brewery
73,27699,35.7977,-78.6253,Horniblow's Tavern,35.80978254477108,-78.61713920733759,Bar
74,27699,35.7977,-78.6253,The Pit Authentic Barbecue,35.775967399261056,-78.64472309605672,BBQ Joint
75,27699,35.7977,-78.6253,Standard Beer and Food,35.790595460901734,-78.63504588603973,Brewery
76,27699,35.7977,-78.6253,Mordecai Beverage Company,35.805837332615475,-78.6143768924012,Brewery
77,27699,35.7977,-78.6253,Funguys Brewing,35.8135711,-78.6248071,Brewery
78,27699,35.7977,-78.6253,Clouds Brewery and Taproom,35.821598,-78.614104,Brewery
79,27699,35.7977,-78.6253,Catering Works,35.811657000000004,-78.61559,Restaurant
80,27519,35.8072,-78.887,Big head brewery,35.81625747680664,-78.91141510009766,Brewery
81,27519,35.8072,-78.887,Relativity Brewing Company,35.776159,-78.870612,Brewery
82,27526,35.58,-78.7908,Fainting Goat Brewing Company,35.581434271920216,-78.79978326552035,Brewery
83,27526,35.58,-78.7908,The Mason Jar Lager Co.,35.59563663282214,-78.79508434230527,Brewery
84,27526,35.58,-78.7908,Aviator Brewing Company,35.61969798262798,-78.80805581214953,Brewery
85,27526,35.58,-78.7908,Aviator Brewing Tap House,35.5929218195271,-78.79389220150206,Beer Garden
86,27526,35.58,-78.7908,Vicious Fishes Taproom & Kitchen,35.583233,-78.79860699999999,Brewery
87,27591,35.798,-78.3926,Bearded Bee Brewing Co.,35.7817980604283,-78.36934356940219,Brewery
88,27591,35.798,-78.3926,Antibellum Brewing Company,35.77962917544667,-78.37009191513062,Brewery
89,27591,35.798,-78.3926,ANV Brew Works,35.77556656606643,-78.41849246258789,Brewery
90,27619,35.8515,-78.6314,Big Boss Brewing Company,35.80973604026636,-78.61719227546037,Brewery
91,27619,35.8515,-78.6314,Sub Noir Brewing Co.,35.80899399291014,-78.62306702863765,Brewery
92,27619,35.8515,-78.6314,Lincoln Brewing Co.,35.8815394257144,-78.64697917480142,Beer Store
93,27619,35.8515,-78.6314,Horniblow's Tavern,35.80978254477108,-78.61713920733759,Bar
94,27619,35.8515,-78.6314,Clouds Brewery and Taproom,35.821598,-78.614104,Brewery
95,27619,35.8515,-78.6314,Funguys Brewing,35.8135711,-78.6248071,Brewery
96,27619,35.8515,-78.6314,Catering Works,35.811657000000004,-78.61559,Restaurant
97,27627,35.7977,-78.6253,Lynnwood Brewing Concern,35.808067569517604,-78.62192694855835,Brewery
98,27627,35.7977,-78.6253,Little City Brewing + Provisions Co.,35.78494319971896,-78.64505569245523,Brewery
99,27627,35.7977,-78.6253,Big Boss Brewing Company,35.80973604026636,-78.61719227546037,Brewery
100,27627,35.7977,-78.6253,Burial Beer Co.,35.77524083034889,-78.63224699616292,Brewery
101,27627,35.7977,-78.6253,Brewery Bhavana,35.777424987669576,-78.636864724695,Brewery
102,27627,35.7977,-78.6253,Nickelpoint Brewing,35.80450237884223,-78.63352663436109,Brewery
103,27627,35.7977,-78.6253,Clouds Brewing,35.78254621781403,-78.64569516179961,Brewery
104,27627,35.7977,-78.6253,Neuse River Brewing Company,35.80407876080265,-78.63268288537627,Brewery
105,27627,35.7977,-78.6253,Trophy Brewing & Pizza,35.779777579878534,-78.65346305620984,Brewery
106,27627,35.7977,-78.6253,Crank Arm Brewing Company,35.775585,-78.64385,Brewery
107,27627,35.7977,-78.6253,Sub Noir Brewing Co.,35.80899399291014,-78.62306702863765,Brewery
108,27627,35.7977,-78.6253,Tobacco Road Sports Cafe & Brewery,35.78269766221425,-78.64663279807048,Brewery
109,27627,35.7977,-78.6253,Wye Hill Kitchen & Brewing,35.778454,-78.64902,Brewery
110,27627,35.7977,-78.6253,Horniblow's Tavern,35.80978254477108,-78.61713920733759,Bar
111,27627,35.7977,-78.6253,The Pit Authentic Barbecue,35.775967399261056,-78.64472309605672,BBQ Joint
112,27627,35.7977,-78.6253,Standard Beer and Food,35.790595460901734,-78.63504588603973,Brewery
113,27627,35.7977,-78.6253,Mordecai Beverage Company,35.805837332615475,-78.6143768924012,Brewery
114,27627,35.7977,-78.6253,Funguys Brewing,35.8135711,-78.6248071,Brewery
115,27627,35.7977,-78.6253,Clouds Brewery and Taproom,35.821598,-78.614104,Brewery
116,27627,35.7977,-78.6253,Catering Works,35.811657000000004,-78.61559,Restaurant
117,27668,35.7977,-78.6253,Lynnwood Brewing Concern,35.808067569517604,-78.62192694855835,Brewery
118,27668,35.7977,-78.6253,Little City Brewing + Provisions Co.,35.78494319971896,-78.64505569245523,Brewery
119,27668,35.7977,-78.6253,Big Boss Brewing Company,35.80973604026636,-78.61719227546037,Brewery
120,27668,35.7977,-78.6253,Burial Beer Co.,35.77524083034889,-78.63224699616292,Brewery
121,27668,35.7977,-78.6253,Brewery Bhavana,35.777424987669576,-78.636864724695,Brewery
122,27668,35.7977,-78.6253,Nickelpoint Brewing,35.80450237884223,-78.63352663436109,Brewery
123,27668,35.7977,-78.6253,Clouds Brewing,35.78254621781403,-78.64569516179961,Brewery
124,27668,35.7977,-78.6253,Neuse River Brewing Company,35.80407876080265,-78.63268288537627,Brewery
125,27668,35.7977,-78.6253,Trophy Brewing & Pizza,35.779777579878534,-78.65346305620984,Brewery
126,27668,35.7977,-78.6253,Crank Arm Brewing Company,35.775585,-78.64385,Brewery
127,27668,35.7977,-78.6253,Sub Noir Brewing Co.,35.80899399291014,-78.62306702863765,Brewery
128,27668,35.7977,-78.6253,Tobacco Road Sports Cafe & Brewery,35.78269766221425,-78.64663279807048,Brewery
129,27668,35.7977,-78.6253,Wye Hill Kitchen & Brewing,35.778454,-78.64902,Brewery
130,27668,35.7977,-78.6253,Horniblow's Tavern,35.80978254477108,-78.61713920733759,Bar
131,27668,35.7977,-78.6253,The Pit Authentic Barbecue,35.775967399261056,-78.64472309605672,BBQ Joint
132,27668,35.7977,-78.6253,Standard Beer and Food,35.790595460901734,-78.63504588603973,Brewery
133,27668,35.7977,-78.6253,Mordecai Beverage Company,35.805837332615475,-78.6143768924012,Brewery
134,27668,35.7977,-78.6253,Funguys Brewing,35.8135711,-78.6248071,Brewery
135,27668,35.7977,-78.6253,Clouds Brewery and Taproom,35.821598,-78.614104,Brewery
136,27668,35.7977,-78.6253,Catering Works,35.811657000000004,-78.61559,Restaurant
137,27705,36.0218,-78.9478,Fullsteam Brewery,36.003165769705895,-78.89977292030684,Brewery
138,27705,36.0218,-78.9478,Durham Distillery,36.004452,-78.902913,Brewery
139,27705,36.0218,-78.9478,Clouds Brewing,36.00003320477919,-78.91055467170256,Brewery
140,27705,36.0218,-78.9478,Geer Street Garden,36.003600815460814,-78.90105709189852,Gastropub
141,27705,36.0218,-78.9478,Motorco Music Hall,36.00359855775661,-78.90032530449736,Concert Hall
142,27709,36.0512,-78.8577,Two Johns Brewing Bottleworks,36.06090630876286,-78.90923969871864,Brewery
143,27502,35.7225,-78.8408,Brüeprint Brewing Co.,35.712091587326434,-78.85200904091283,Brewery
144,27502,35.7225,-78.8408,Southern Peak Brewery,35.74615803367618,-78.84399460176444,Brewery
145,27502,35.7225,-78.8408,Olde Bastard Brewing Tap Room - Apex,35.72946548461914,-78.88424682617188,Brewery
146,27502,35.7225,-78.8408,Pine Needle Pub,35.729007,-78.79632,Brewery
147,27539,35.7225,-78.8408,Brüeprint Brewing Co.,35.712091587326434,-78.85200904091283,Brewery
148,27539,35.7225,-78.8408,Southern Peak Brewery,35.74615803367618,-78.84399460176444,Brewery
149,27539,35.7225,-78.8408,Olde Bastard Brewing Tap Room - Apex,35.72946548461914,-78.88424682617188,Brewery
150,27539,35.7225,-78.8408,Pine Needle Pub,35.729007,-78.79632,Brewery
151,27545,35.7789,-78.4898,Oak City Brewing,35.79392503580462,-78.47673247048942,Brewery
152,27545,35.7789,-78.4898,Caswell's Pub,35.781525048948055,-78.50430841360958,Brewery
153,27545,35.7789,-78.4898,The Harward Estate,35.764218,-78.470392,Brewery
154,27545,35.7789,-78.4898,Shane Bragman,35.77715301513672,-78.53257751464844,Brewery
155,27545,35.7789,-78.4898,Chateau de Sugah,35.777152,-78.532598,Brewery
156,27606,35.7645,-78.7112,Raleigh Brewing Company,35.79300430138263,-78.68695556438004,Brewery
157,27606,35.7645,-78.7112,BJ's Restaurant & Brewhouse,35.75567778554139,-78.74377984247684,Brewery
158,27606,35.7645,-78.7112,Carolina Ale House,35.755210166769984,-78.74202873094248,Brewery
159,27613,35.8949,-78.7051,Lynnwood Grill,35.87060397660752,-78.71742006953166,Brewery
160,27613,35.8949,-78.7051,Gizmo Brew Works,35.89647187391954,-78.7442774365357,Brewery
161,27614,35.9457,-78.6433,Purple Jeep,35.92682,-78.64721,Brewery
162,27614,35.9457,-78.6433,Sutherland Bier Garden,35.922488,-78.673376,Brewery
163,27614,35.9457,-78.6433,shops of Lafayette Village,35.91530299466403,-78.61650194193825,Brewery
164,27616,35.8673,-78.5381,Compass Rose Brewery,35.88368465344162,-78.58238504508034,Brewery
165,27616,35.8673,-78.5381,Stone Church Brewing,35.84351944151205,-78.55432621878967,Brewery
166,27616,35.8673,-78.5381,Funkytown,35.871027000000005,-78.492538,Brewery
167,27650,35.7977,-78.6253,Lynnwood Brewing Concern,35.808067569517604,-78.62192694855835,Brewery
168,27650,35.7977,-78.6253,Little City Brewing + Provisions Co.,35.78494319971896,-78.64505569245523,Brewery
169,27650,35.7977,-78.6253,Big Boss Brewing Company,35.80973604026636,-78.61719227546037,Brewery
170,27650,35.7977,-78.6253,Burial Beer Co.,35.77524083034889,-78.63224699616292,Brewery
171,27650,35.7977,-78.6253,Brewery Bhavana,35.777424987669576,-78.636864724695,Brewery
172,27650,35.7977,-78.6253,Nickelpoint Brewing,35.80450237884223,-78.63352663436109,Brewery
173,27650,35.7977,-78.6253,Clouds Brewing,35.78254621781403,-78.64569516179961,Brewery
174,27650,35.7977,-78.6253,Neuse River Brewing Company,35.80407876080265,-78.63268288537627,Brewery
175,27650,35.7977,-78.6253,Trophy Brewing & Pizza,35.779777579878534,-78.65346305620984,Brewery
176,27650,35.7977,-78.6253,Crank Arm Brewing Company,35.775585,-78.64385,Brewery
177,27650,35.7977,-78.6253,Sub Noir Brewing Co.,35.80899399291014,-78.62306702863765,Brewery
178,27650,35.7977,-78.6253,Tobacco Road Sports Cafe & Brewery,35.78269766221425,-78.64663279807048,Brewery
179,27650,35.7977,-78.6253,Wye Hill Kitchen & Brewing,35.778454,-78.64902,Brewery
180,27650,35.7977,-78.6253,Horniblow's Tavern,35.80978254477108,-78.61713920733759,Bar
