,Zip,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
64,27705,36.0218,-78.9478,Duke Basketball Museum & Duke Athletics Hall of Fame,35.998107593947495,-78.94215394816453,Museum
65,27705,36.0218,-78.9478,North Carolina Museum of Life and Science,36.02937568802638,-78.89907415199114,Science Museum
66,27705,36.0218,-78.9478,Duke Homestead State Historic Site,36.036172920246145,-78.92126106012223,Historic Site
67,27705,36.0218,-78.9478,Bennett Place Historic Site,36.02949286124632,-78.97536195832892,Historic Site
68,27705,36.0218,-78.9478,Durham History Hub,35.998288994587334,-78.90501824931519,History Museum
69,27705,36.0218,-78.9478,North Carolina Folklife Institute,36.029796000000005,-78.938053,Museum
70,27709,36.0512,-78.8577,North Carolina Museum of Life and Science,36.02937568802638,-78.89907415199114,Science Museum
71,27709,36.0512,-78.8577,Earth Moves,36.031967,-78.89505,Science Museum
72,27709,36.0512,-78.8577,Lepidoptera Learning Lab,36.030308,-78.897354,Science Museum
73,27606,35.7645,-78.7112,Gregg Museum of Art & Design,35.783905029296875,-78.67122650146484,Art Museum
74,27616,35.8673,-78.5381,NICA Ceramic Art,35.86604769140259,-78.57102155685425,Art Museum
75,27650,35.7977,-78.6253,North Carolina Museum of Natural Sciences,35.782216952143855,-78.63937474693553,Science Museum
76,27650,35.7977,-78.6253,North Carolina Museum of History,35.78151639441983,-78.63874714932197,History Museum
77,27650,35.7977,-78.6253,Nature Research Center,35.78248616431799,-78.64074514933678,Science Museum
78,27650,35.7977,-78.6253,Marbles Kids Museum,35.77862367049698,-78.63603345124893,Museum
79,27650,35.7977,-78.6253,Contemporary Art Museum,35.776877328640275,-78.64545662310829,Art Museum
80,27650,35.7977,-78.6253,City Of Raleigh Museum,35.77754216718999,-78.63921196495497,History Museum
81,27650,35.7977,-78.6253,1920 Drugstore Exhibit,35.781567,-78.638504,History Museum
82,27650,35.7977,-78.6253,Joel Lane Museum House,35.778934,-78.650832,Historic Site
83,27650,35.7977,-78.6253,African American Cultural Complex,35.779137,-78.582729,Museum
84,27650,35.7977,-78.6253,Gregg Museum of Art & Design,35.783905029296875,-78.67122650146484,Art Museum
85,27656,35.7977,-78.6253,North Carolina Museum of Natural Sciences,35.782216952143855,-78.63937474693553,Science Museum
86,27656,35.7977,-78.6253,North Carolina Museum of History,35.78151639441983,-78.63874714932197,History Museum
87,27656,35.7977,-78.6253,Nature Research Center,35.78248616431799,-78.64074514933678,Science Museum
88,27656,35.7977,-78.6253,Marbles Kids Museum,35.77862367049698,-78.63603345124893,Museum
89,27656,35.7977,-78.6253,Contemporary Art Museum,35.776877328640275,-78.64545662310829,Art Museum
90,27656,35.7977,-78.6253,City Of Raleigh Museum,35.77754216718999,-78.63921196495497,History Museum
