,Zip,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
119,27627,35.7977,-78.6253,Midtown Park,35.83636398429817,-78.63706164797998,Music Venue
120,27627,35.7977,-78.6253,North Hills Beach Music,35.83682059419752,-78.64273006547685,Music Venue
121,27627,35.7977,-78.6253,Pack House Pub,35.788019412546575,-78.66913579387129,Bar
122,27627,35.7977,-78.6253,Voice Lessons,35.83021622514902,-78.65567258043687,Music Venue
123,27627,35.7977,-78.6253,The Ruby Red,35.78973809855687,-78.64456195545674,Rock Club
124,27668,35.7977,-78.6253,Lincoln Theatre,35.773862362268666,-78.637472206323,Music Venue
125,27668,35.7977,-78.6253,Kings,35.776929348869245,-78.6397994738686,Music Venue
126,27668,35.7977,-78.6253,The Pour House Music Hall,35.777169134300486,-78.63681234972837,Music Venue
127,27668,35.7977,-78.6253,Red Hat Amphitheater,35.77370728783636,-78.64256537435926,Music Venue
128,27668,35.7977,-78.6253,The Architect Bar & Social House,35.778108610242164,-78.63791356282759,Bar
129,27668,35.7977,-78.6253,Amplified Art,35.776144727709024,-78.63578867137181,Music Venue
130,27668,35.7977,-78.6253,Midtown Park at North Hills,35.836381128154414,-78.63665089355293,Music Venue
131,27668,35.7977,-78.6253,World of Beer,35.836902001511895,-78.6395299473235,Music Venue
132,27668,35.7977,-78.6253,Meymandi Concert Hall,35.77096719767873,-78.63999107498213,Concert Hall
133,27668,35.7977,-78.6253,The Ritz,35.81618324368854,-78.62046054243106,Music Venue
134,27668,35.7977,-78.6253,Slim's Downtown Distillery,35.77731781812501,-78.63824742174637,Rock Club
135,27668,35.7977,-78.6253,Fayetteville Street,35.7795897,-78.6381787,Music Venue
136,27668,35.7977,-78.6253,Edenton St. Live Fine Arts Series,35.781766,-78.6426,Music Venue
137,27668,35.7977,-78.6253,PLUS Dueling Piano Bar,35.787132,-78.6467443,Music Venue
138,27668,35.7977,-78.6253,Long View Center - Event Space,35.77840073955551,-78.6351869962506,Event Space
139,27668,35.7977,-78.6253,Band Together,35.77385330200195,-78.63741302490234,Music Venue
140,27668,35.7977,-78.6253,Helping Hand Mission,35.771677000000004,-78.620416,Music Venue
141,27668,35.7977,-78.6253,Tin Roof,35.78427,-78.6471093,Music Venue
142,27668,35.7977,-78.6253,In The Groove Records,35.78136157737645,-78.6474839747541,Music Venue
143,27668,35.7977,-78.6253,The Wicked Witch,35.772546999999996,-78.646124,Music Venue
144,27668,35.7977,-78.6253,Midtown Park,35.83636398429817,-78.63706164797998,Music Venue
145,27668,35.7977,-78.6253,North Hills Beach Music,35.83682059419752,-78.64273006547685,Music Venue
146,27668,35.7977,-78.6253,Pack House Pub,35.788019412546575,-78.66913579387129,Bar
147,27668,35.7977,-78.6253,Voice Lessons,35.83021622514902,-78.65567258043687,Music Venue
148,27668,35.7977,-78.6253,The Ruby Red,35.78973809855687,-78.64456195545674,Rock Club
149,27705,36.0218,-78.9478,Motorco Music Hall,36.00359855775661,-78.90032530449736,Concert Hall
150,27705,36.0218,-78.9478,Mary Lou Williams Center for Black Culture,36.00053049247264,-78.9396804579252,Music Venue
151,27705,36.0218,-78.9478,Motorco Park,36.00316676528926,-78.90020877920233,Music Venue
152,27705,36.0218,-78.9478,Duke Coffeehouse,36.006700448057416,-78.91329298885269,Coffee Shop
153,27502,35.7225,-78.8408,Koka Booth Amphitheatre,35.72888758449044,-78.79591557087772,Music Venue
